year,cpi_2002,cpi_deflator_2002,municipality,police_provider_2024,latest_census_pop,penult_census_pop,average_tax_rate,rateable_tax_base,rateable_tax_base_adj,rateable_tax_base_capita,rateable_tax_base_capita_adj,general_govt_exp,police_exp,fire_protection_exp,water_cost_exp,emergency_exp,other_protection_exp,transportation_exp,environ_health_exp,public_health_exp,environ_dev_exp,rec_and_culture_exp,debt_exp,transfers_exp,deficits_exp,total_exp,warrant_rev,uncond_grant_rev,other_govt_serv_rev,sale_of_serv_rev,own_source_rev,cond_transfer_rev,other_transfer_rev,biennial_surplus_rev,total_rev
2005,107.4,0.9310986964618249,Néguac,PPSA,1697,1735,0.0121915980834738,69678150,64877234.6368715,41059.60518562169,38230.544865569536,277067.0,260700,96155,0,3000,1920,374939,60005,0,79375,77327,99635.0,18048,0,1348171.0,849488,174352,140849,0,116768,0,33367,3792,1348171
2005,107.4,0.9310986964618249,Oromocto,MPSA,8843,9194,0.01332600386634621,585545080,545200260.7076349,66215.65984394436,61653.31456605619,1455887.0,1263483,1770220,0,20270,179230,1862025,322975,0,222955,1154548,453341.0,2872500,0,11577434.0,7802976,727787,420000,864995,206695,1034370,444124,76487,11577434
2005,107.4,0.9310986964618249,Paquetville,PPSA,667,731,0.0121279618083578,27020781,25159013.966480445,40510.91604197901,37719.66111916109,221293.0,60697,85872,0,3500,0,98250,27000,0,8600,13500,118057.0,0,0,636769.0,327707,48784,95400,0,159000,0,5779,99,636769
2005,107.4,0.9310986964618249,Perth-Andover,PPSA,1908,1861,0.01135299480791826,84943578,79090854.74860334,44519.69496855346,41452.22995209819,204129.0,173628,104034,37000,1500,5200,256900,93040,0,120120,528683,68270.0,206677,22508,1821689.0,964364,160976,146911,260000,64996,0,144000,0,1821689
2005,107.4,0.9310986964618249,Petit-Rocher,municipal,1966,2078,0.01335082001613973,63437227,59066319.36685288,32267.15513733469,30043.906086903804,180326.0,332548,48801,26000,0,11441,246707,109500,0,30030,246738,88936.0,0,37562,1358589.0,846939,258651,86824,119200,800,0,0,0,1358589
2005,107.4,0.9310986964618249,Petitcodiac,PPSA,1444,1425,0.01222429815171673,64398462,59961324.02234636,44597.2728531856,41524.462619353435,151669.0,131404,84275,0,1500,1500,420894,68111,0,33051,206148,120207.0,87192,0,1305951.0,787226,166530,133852,111100,57521,0,13,12992,1305951
2005,107.4,0.9310986964618249,Plaster Rock,PPSA,1219,1220,0.01193794200761382,54697870,50929115.45623836,44871.09926168991,41779.42203136863,143610.0,110929,60695,0,500,3900,164655,61690,0,109034,190107,65584.0,13525,50036,974265.0,652980,109691,80033,48200,33198,0,0,0,974265
2005,107.4,0.9310986964618249,Pointe-Verte,municipal,1041,1122,0.01519997959174997,23519900,21899348.230912473,22593.563880883765,21036.837877917842,217955.0,150755,18623,0,0,6058,137413,45799,0,18200,3812,15639.0,0,0,614254.0,357502,159992,49323,8400,29607,0,9430,0,614254
2005,107.4,0.9310986964618249,Port Elgin,PPSA,436,445,0.0143277340414332,17097400,15919366.852886405,39214.220183486235,36512.30929561102,84919.0,39676,70980,26000,1000,2400,79100,23490,0,14787,22000,20247.0,301,0,384900.0,244967,57753,70593,0,7700,0,0,3887,384900
2005,107.4,0.9310986964618249,Quispamsis,municipal,13757,13579,0.01230584612638528,724947550,674997718.8081936,52696.63080613506,49065.76425152239,893335.0,1701892,1124822,0,156013,141126,2264280,110400,0,225465,1646256,1548403.0,575000,0,10386992.0,8921093,805590,35834,350868,208912,50000,8947,5748,10386992
2005,107.4,0.9310986964618249,Rexton,PPSA,810,0,0.01155113960266182,42017759,39122680.63314711,51873.776543209875,48299.605719934705,140047.0,73710,53910,0,1000,1500,229067,58000,0,35179,62000,47676.0,0,0,702089.0,485353,68413,83938,0,26200,4490,0,11264,702089
2005,107.4,0.9310986964618249,Richibucto,PPSA,1341,1414,0.01169801158182557,74940172,69776696.46182495,55883.79716629381,52033.33069487319,306123.0,276115,63636,0,750,1850,181200,96000,0,187627,261798,134286.0,36,0,1509421.0,876651,125764,67829,289511,28500,0,0,55220,1509421
2005,107.4,0.9310986964618249,Riverside-Albert,PPSA,393,415,0.01249537940908499,11524500,10730446.927374301,29324.42748091603,27303.93620197023,61812.0,35763,39700,2000,600,1500,39000,30500,0,11700,27000,7039.0,0,4407,261021.0,144003,40684,51784,23750,800,0,0,0,261021
2005,107.4,0.9310986964618249,Riverview,MPSA,17010,16684,0.0153451991391208,783222550,729257495.3445065,46044.829512051736,42872.28073747834,1225233.0,2358826,1031570,300000,936863,203737,2115605,660163,0,396344,2330601,2155000.0,1635401,0,15349343.0,12018706,1369250,379575,617631,431700,530000,0,2481,15349343
2005,107.4,0.9310986964618249,Rivière-Verte,municipal,856,929,0.01199997062107057,27230400,25354189.944134075,31811.21495327103,29619.380775857564,122216.0,77896,44662,55892,0,2000,92910,22435,0,16426,16640,37814.0,0,0,488891.0,326764,84174,41172,0,20275,0,0,16506,488891
2005,107.4,0.9310986964618249,Rogersville,PPSA,1248,1336,0.01506712190184694,39097447,36403581.93668529,31328.08253205128,29169.536808241417,206225.0,189810,89520,0,0,4400,196950,58000,0,32500,46014,54214.0,0,32534,910167.0,589086,157673,110824,0,49196,0,308,0,910167
2005,107.4,0.9310986964618249,Rothesay,municipal,11505,11470,0.01220000000349803,686099508,638826357.5418993,59634.89856584094,55525.97631828764,1040480.0,1374430,1102431,115000,125427,22300,2244702,510768,0,443562,696412,961741.0,822747,0,9460000.0,8370414,401500,69982,163193,65977,112657,275000,1277,9460000
2005,107.4,0.9310986964618249,Sackville,MPSA,5361,5393,0.01680911112238661,357707850,333061312.849162,66724.0906547286,62126.713831218425,661501.0,1274059,184510,326000,6000,17900,1324380,299248,0,559102,484773,735996.0,927047,0,6800516.0,6012751,522822,106635,40300,72949,37500,0,7559,6800516
2005,107.4,0.9310986964618249,Saint Andrews,MPSA,1869,1752,0.01014731579597117,182005669,169465241.15456235,97381.31032637774,90671.61110463475,527328.0,278130,212090,75000,0,14500,406637,97125,0,50350,518855,157231.0,523118,0,2860364.0,1846869,127435,98490,225600,106750,0,182284,121929,2860364
2005,107.4,0.9310986964618249,Saint George,PPSA,1509,1414,0.006875195968210315,91063877,84789457.16945995,60347.16832339297,56189.16976107353,268004.0,173800,103985,25000,2500,9100,404892,80000,34840,68150,68800,63067.0,52225,0,1354363.0,626082,113057,73692,2200,17215,0,9829,72,1354363
2005,107.4,0.9310986964618249,Saint John,municipal,69661,72494,0.01794999982604512,4224371183,3933306501.862197,60641.839522832,56463.53773075605,10426493.0,16969816,15703500,1570388,1631841,1284720,20306739,3304777,0,8494380,6613645,11061056.0,3329594,15069,100712018.0,75827462,17975396,183000,2359160,2588000,360000,1419000,0,100712018
2005,107.4,0.9310986964618249,Saint-André,municipal,415,438,0.01188044419301706,15997550,14895297.951582866,38548.31325301205,35892.284220681606,112235.0,37765,89813,20000,0,0,32658,19000,0,6900,23000,13518.0,4500,1553,360942.0,190058,31393,127491,0,3500,0,8500,0,360942
2005,107.4,0.9310986964618249,Saint-Antoine,PPSA,1472,1463,0.01219755696188902,56653230,52749748.60335195,38487.248641304344,35835.42704032062,148293.0,135772,83150,0,0,7475,274849,90600,0,33661,99212,66747.0,8750,8989,957498.0,691031,126506,107110,1000,6167,0,27230,0,957498
2005,107.4,0.9310986964618249,Saint-François-de-Madawaska,PPSA,572,631,0.01253678778590481,33983426,31641923.64990689,59411.58391608392,55318.04833899806,132241.0,52052,51588,60000,289300,200,111307,30000,0,30220,169444,21906.0,10033,0,958291.0,426043,54447,108018,52000,19125,289300,0,9358,958291
2005,107.4,0.9310986964618249,Saint-Hilaire,PPSA,237,255,0.01089017162692036,19446250,18106378.026070762,82051.68776371308,76398.21951928592,77968.0,21567,3700,14225,0,0,86785,10506,0,10905,10000,0.0,10000,0,245656.0,211773,14081,0,5000,9100,0,0,5702,245656
2005,107.4,0.9310986964618249,Saint-Isidore,PPSA,877,912,0.01240679569698301,26005103,24213317.50465549,29652.3409350057,27609.255991625418,168911.0,79807,55875,0,0,1200,194779,36200,0,9351,50800,91421.0,2000,1321,691665.0,322640,82012,244844,0,42169,0,0,0,691665
2005,107.4,0.9310986964618249,Saint-Louis-de-Kent,PPSA,991,1015,0.01352200880090177,37042795,34490498.1378026,37379.20787083754,34803.73172331241,183491.0,90181,74317,0,0,500,170103,65200,0,24029,184930,79928.0,3417,0,876096.0,500893,129410,67763,116714,15330,0,33614,0,876096
2005,107.4,0.9310986964618249,Saint-Léolin,PPSA,802,858,0.01462427640577528,14961424,13930562.38361266,18655.142144638405,17369.778533182867,115869.0,72982,38000,0,0,0,70500,32500,0,6500,10000,4408.0,0,0,350759.0,218800,111134,8292,0,7440,0,5093,0,350759
2005,107.4,0.9310986964618249,Saint-Léonard,PPSA,1385,1450,0.01432199891103386,50139300,46684636.871508375,36201.660649819496,33707.31904080027,228437.0,126035,50770,36000,306494,500,225964,55665,0,19043,283839,137946.0,30041,0,1500734.0,718095,200283,403440,56000,118262,3000,0,1654,1500734
2005,107.4,0.9310986964618249,Saint-Quentin,PPSA,2280,2424,0.01300043394598476,89492705,83326540.96834263,39251.18640350877,36546.72849488712,404590.0,284680,100950,12600,1600,3200,285530,116080,0,89120,225803,94850.0,79437,0,1698440.0,1163444,192583,90155,22100,172917,52090,0,5151,1698440
2005,107.4,0.9310986964618249,Sainte-Anne-de-Madawaska,PPSA,1168,1273,0.01385872344653198,32048262,29840094.972067036,27438.580479452055,25548.026517180682,109472.0,106030,40300,56000,303720,0,133994,46700,0,10571,62422,103194.0,37,25681,998121.0,444148,135306,346597,25200,0,0,46870,0,998121
2005,107.4,0.9310986964618249,Sainte-Marie-Saint-Raphaël,PPSA,1135,1185,0.01479997816722228,23817400,22176350.09310987,20984.493392070486,19538.634443268606,188516.0,103285,38251,0,0,100,94178,46086,0,8350,13785,15125.0,62282,0,569958.0,352497,150702,42379,0,7950,0,0,16430,569958
2005,107.4,0.9310986964618249,Salisbury,PPSA,1954,1882,0.008951198099114977,89498522,83331957.16945995,45802.72364380757,42646.85627915044,194900.0,195814,85000,0,5000,6000,390100,73612,0,59830,78000,30797.0,0,0,1119053.0,801119,95790,93974,0,7500,0,118000,2670,1119053
2005,107.4,0.9310986964618249,Shediac,PPSA,4892,4664,0.01629478712066094,261500624,243482890.13035378,53454.74734260017,49771.64557039121,670535.0,876000,295118,205000,0,20000,878718,182089,0,375416,838020,1012171.0,1,9470,5362538.0,4261097,587368,203760,225512,74800,10000,1,0,5362538
2005,107.4,0.9310986964618249,Shippagan,PPSA,2920,2862,0.0151065094845097,148091788,137888070.76350093,50716.36575342466,47221.94204229484,682800.0,439500,114500,120000,2000,3500,598300,161000,0,75000,562660,289442.0,41,35322,3084065.0,2237150,362490,99425,177000,68000,0,140000,0,3084065
2005,107.4,0.9310986964618249,St. Martins,PPSA,374,386,0.01263371139655644,14636000,13627560.521415269,39133.689839572195,36437.32759736703,53026.0,34034,66997,0,151077,0,34923,35920,16056,11067,26787,28936.0,0,0,458823.0,184907,27348,91668,2000,4900,139689,0,8311,458823
2005,107.4,0.9310986964618249,St. Stephen,PPSA,4667,4961,0.01610815683343327,250365392,233114890.1303538,53645.895007499465,49949.62291201067,772790.0,1047150,615743,125000,0,111480,1413142,230485,0,289828,541736,515506.0,8010,0,5670870.0,4032925,635982,151524,75644,191802,5000,576343,1650,5670870
2005,107.4,0.9310986964618249,Stanley,PPSA,460,426,0.01252152136484583,19869790,18500735.5679702,43195.19565217391,40218.99036515261,99014.0,51860,63600,0,1000,3000,103738,24824,0,4800,24000,43139.0,18,0,418993.0,248800,16982,71499,0,20000,10000,0,51712,418993
2005,107.4,0.9310986964618249,Sussex,PPSA,4182,4293,0.01440061183946675,234806690,218628202.97951582,56146.98469631755,52278.3842610033,482500.0,796100,175300,47000,2200,30300,1128400,302200,0,216700,793500,166400.0,188800,0,4329400.0,3381360,387153,143000,207100,46000,0,163880,907,4329400
2005,107.4,0.9310986964618249,Sussex Corner,PPSA,1321,1337,0.01197076161728944,52841500,49200651.769087516,40001.13550340651,37245.00512421462,137159.0,120210,35137,40000,2480,24826,150403,79900,0,16125,45716,79502.0,0,3723,735181.0,632553,75468,7030,19205,925,0,0,0,735181
2005,107.4,0.9310986964618249,Tide Head,MPSA,1149,1170,0.01366000613208208,38825312,36150197.392923646,33790.523933855526,31462.312787574974,129743.0,104559,31825,19678,10840,1750,124868,62812,0,16148,45929,18970.0,44597,0,611719.0,530354,79890,0,0,875,0,0,600,611719
2005,107.4,0.9310986964618249,Tracadie-Sheila,PPSA,4724,4773,0.0134442702121311,245189880,228295977.65363127,51903.02286198137,48326.83692921915,522024.0,782100,118700,64000,0,0,837191,153000,0,230872,706300,315350.0,492502,69624,4291663.0,3296399,463660,164669,233500,102055,300,31080,0,4291663
2005,107.4,0.9310986964618249,Tracy,PPSA,601,605,0.01283005821396201,16052850,14946787.709497206,26710.232945091513,24869.8630773664,65311.0,54691,17500,0,0,2300,100746,30007,0,2400,10700,0.0,9,0,283664.0,205959,66748,0,0,8920,0,0,2037,283664
2005,107.4,0.9310986964618249,Woodstock,municipal,5198,5092,0.01482375658273947,264625770,246392709.4972067,50909.15159676799,47401.4446897281,427133.0,1081275,374700,106000,0,23150,1056830,249038,0,186015,899776,146502.0,705010,0,5255429.0,3922748,504966,285298,390250,72000,0,79000,1167,5255429
2006,109.2,0.9157509157509157,Alma,PPSA,290,312,0.0125559560636471,17643977,16157488.095238095,60841.3,55715.47619047619,56400.0,27936,30840,0,1200,1000,71652,35842,100,8806,35800,4860.0,0,0,274436.0,221537,19483,9577,15000,250,7577,55,957,274436
2006,109.2,0.9157509157509157,Aroostook,PPSA,380,397,0.01230006566376602,8452150,7740064.102564102,22242.5,20368.589743589742,42576.0,36100,14900,13000,0,0,30645,20915,0,0,1200,375.0,0,6433,166144.0,103962,52127,0,300,9755,0,0,0,166144
2006,109.2,0.9157509157509157,Atholville,MPSA,1381,1376,0.01195900055591383,147301607,134891581.5018315,106663.00289645184,97676.74257916836,367728.0,132576,98600,153414,4000,2900,396087,75441,0,120877,289091,309668.0,28001,0,1978383.0,1761580,119473,0,3100,93642,0,0,588,1978383
2006,109.2,0.9157509157509157,Baker-Brook,PPSA,599,629,0.01335000210092315,23085090,21140192.307692308,38539.38230383973,35292.47463721587,99561.0,57504,49544,27284,0,0,94479,14050,0,17123,17439,44909.0,2092,0,423985.0,308186,65321,40636,0,8660,0,0,1182,423985
2006,109.2,0.9157509157509157,Balmoral,PPSA,1836,1975,0.01429056855871537,53299139,48808735.34798535,29030.032135076253,26584.27851197459,204515.0,177256,58300,150000,0,2500,329326,92500,0,19100,18699,51779.0,101,0,1104076.0,761675,221921,100067,0,9351,0,0,11062,1104076
2006,109.2,0.9157509157509157,Bas-Caraquet,PPSA,1689,1775,0.01399544873313342,44537050,40784844.32234432,26368.88691533452,24147.33234004992,238807.0,162144,41000,40000,0,4000,222680,69000,0,43941,61000,81533.0,10750,0,974855.0,623316,262567,50425,1750,15829,0,20021,947,974855
2006,109.2,0.9157509157509157,Bath,PPSA,592,629,0.01379965503515988,20726750,18980540.293040294,35011.40202702703,32061.72346797347,80053.0,56832,35271,9500,0,6785,54664,33171,0,13908,91665,750.0,0,5415,388014.0,286022,46915,1047,48050,5600,0,380,0,388014
2006,109.2,0.9157509157509157,Bathurst,municipal,12924,13815,0.01731000031170309,755815411,692138654.7619047,58481.53907458991,53554.52296207867,2145880.0,3272016,1537446,449383,300,130549,3894814,307008,0,403123,2393770,2608170.0,99814,0,17242273.0,13083165,2505032,167805,1083985,380238,0,7555,14493,17242273
2006,109.2,0.9157509157509157,Belledune,PPSA,1923,2060,0.01071543785587211,328013381,300378554.029304,170573.78107124285,156203.09621908684,647753.0,458400,174460,16630,396094,7000,845700,156000,0,316300,350200,485669.0,278281,0,4132487.0,3514807,40828,422594,109137,8500,6000,17089,13532,4132487
2006,109.2,0.9157509157509157,Beresford,municipal,4414,4720,0.01559700157574401,156452443,143271467.94871795,35444.59515178976,32458.420468671942,410274.0,774184,70481,0,0,25688,648841,218135,0,54494,318132,579552.0,192,72331,3172304.0,2440189,579489,78653,64200,400,9373,0,0,3172304
2006,109.2,0.9157509157509157,Bertrand,PPSA,1269,1379,0.01419000521185908,33385400,30572710.622710623,26308.43183609141,24091.970545871256,128204.0,122324,32750,0,0,2500,220200,75350,0,27684,49550,46651.0,17446,22206,744865.0,473739,166646,83730,14000,2750,4000,0,0,744865
2006,109.2,0.9157509157509157,Blacks Harbour,PPSA,1082,1148,0.01510257157671733,55061550,50422664.83516483,50888.67837338262,46601.353821778954,213130.0,183360,102296,58000,4450,5675,177737,49705,10750,33105,145610,102496.0,46500,0,1132814.0,831571,149628,46857,66180,13915,0,23210,1453,1132814
2006,109.2,0.9157509157509157,Blackville,PPSA,1015,957,0.01212093030360498,37053839,33932086.996337,36506.24532019704,33430.62758259803,121200.0,183360,44475,0,0,2000,120317,46080,0,8684,46000,12898.0,18858,0,603872.0,449127,76086,63483,0,14376,0,44,756,603872
2006,109.2,0.9157509157509157,Bouctouche,MPSA,2426,2459,0.01167499841583022,129926099,118979944.13919413,53555.6879637263,49043.67029645265,355225.0,280000,141030,31417,0,5500,416477,140000,0,192853,222979,134014.0,134829,0,2054324.0,1516887,170736,146164,151973,49117,0,301,19146,2054324
2006,109.2,0.9157509157509157,Cambridge-Narrows,PPSA,654,634,0.01110000050502755,49502250,45331730.76923077,75691.5137614679,69314.57304163725,114877.0,62784,31970,0,0,2000,211685,49213,5000,34854,37700,31589.0,15825,0,597497.0,549475,39543,4690,0,2339,0,0,1450,597497
2006,109.2,0.9157509157509157,Campbellton,MPSA,7798,8404,0.01683500026649963,359287550,329017902.93040293,46074.32033854834,42192.60104262669,1034963.0,1853237,545590,12500,2820,86095,2107407,386117,0,245458,1347609,1292728.0,53000,243865,9211389.0,6048606,2141458,355048,34000,157651,72600,402026,0,9211389
2006,109.2,0.9157509157509157,Canterbury,PPSA,399,433,0.01220409734915437,10549162,9660404.761904761,26439.002506265664,24211.540756653536,47716.0,38304,28500,0,0,5000,42700,22500,0,0,6000,0.0,0,2160,192880.0,128743,38170,25967,0,0,0,0,0,192880
2006,109.2,0.9157509157509157,Cap-Pelé,PPSA,2266,2242,0.01200399961981055,119256335,109209097.98534799,52628.56796116505,48194.6593050962,400888.0,270000,93542,0,4000,0,310216,78798,0,100381,529811,336885.0,0,0,2124521.0,1431553,197673,65345,272767,80145,0,62392,14646,2124521
2006,109.2,0.9157509157509157,Caraquet,PPSA,4442,4653,0.01426699862256548,211915700,194061996.33699632,47707.271499324626,43687.977563484084,808281.0,797350,118670,75000,5500,14110,788334,220000,0,386286,474078,492457.0,2000,0,4182066.0,3023401,641621,195701,105300,210029,4000,27,1987,4182066
2006,109.2,0.9157509157509157,Centreville,PPSA,535,559,0.01170004934056995,29995600,27468498.168498166,56066.542056074766,51342.987230837694,91494.0,51350,32000,0,1200,4300,109900,28000,0,22830,53700,54445.0,0,400,449619.0,350950,24369,59810,9000,5000,0,490,0,449619
2006,109.2,0.9157509157509157,Charlo,PPSA,1449,1610,0.01395599690179903,51871393,47501275.64102564,35798.06280193237,32782.10879297836,216524.0,139104,63000,20000,0,2000,357955,86500,0,133000,9000,113095.0,16272,11628,1168078.0,723917,211273,127020,12000,89000,0,4868,0,1168078
2006,109.2,0.9157509157509157,Chipman,PPSA,1432,1518,0.01299998362266166,60998923,55859819.5970696,42597.01326815642,39008.25390856816,362823.0,137472,88250,0,465399,3600,212476,79160,0,7100,166827,150075.0,0,0,1673182.0,792985,162387,576273,21500,102955,0,10,17072,1673182
2006,109.2,0.9157509157509157,Clair,PPSA,863,905,0.01053040263571483,43574972,39903820.51282051,50492.435689455386,46238.49422111299,188698.0,82848,64990,40000,0,1200,95800,48000,0,32390,93400,31314.0,7377,0,686017.0,458862,75673,29290,10000,103127,0,0,9065,686017
